ID_UNIFICA;EQUIDAD_SOCIAL;COBERTURA_SALUD;COBERTURA_EDUCACION;COBERTURA_ACUEDUCTO;COBERTURA_ALCANTARILLADO;DISTANCIA_SALUD;DISTANCIA_EDUCACION
6800110000000006360501;3,60903614903071;11853;8550;3;3;87,3208869708;102,72001398781
6800110000000007970206;8,42540984075578;8025;5256;2;2;749,768608602;465,828986387997
6800110000000008560210;10,6812500115484;16929;11829;126;113;342,455168736;202,475122901857
6800110000000010620504;1,88428572842053;9857;6912;8;15;173,2053857;507,907324015969
6800110000000010820931;18,8286364273591;5907;3793;843;787;539,32146855;856,641766713335
6800110000000011000424;43,2724999845028;4167;2666;110;199;1137,05429747;637,500422982019
6800110000000011940807;37,7594443990125;12774;8228;1930;1276;530,455170799;550,546884878318
6800110000000013150414;4,56315793070877;11401;7746;5;3;109,04248471;80,333591275276
6800110000000014100216;11,4595958361722;12582;8655;24;22;401,449570373;189,077232682099
6800110000000015020129;38,0052854065003;9047;5836;616;481;71,5763708762;617,100618807657
6800110000000001900152;29,1497458165067;13448;9160;169;106;195,41022621;335,748561443033
6800110000000002850427;17,1612902779733;10148;6890;453;252;122,626210221;306,792836477622
6800110000000003910123;26,5464434583816;17890;12195;131;81;396,834722178;52,7323893241668
6800110000000005260307;13,8465518992523;8134;5758;7;11;55,4219991106;104,396852638145
6800110000000005260106;21,2275002717972;4928;3500;14;17;682,223038887;560,806927434644
6800110000000005270516;10,4548077514538;8383;5767;9;25;43,7475935183;167,186287343741
6800110000000008560204;7,98090280054344;17821;12597;73;63;355,410261948;127,203074489868
6800110000000013090228;5,30408163581576;6654;4614;13;6;221,253384706;205,812058331058
6800110000000015020803;49,7992433092811;4863;3108;149;177;240,256830129;425,035016473998
6800110000000015020310;23,7597562220038;1875;1128;43;202;1103,24054443;653,810087158191
6800110000000001890154;50,1384608928974;1441;948;98;152;2407,1951598;2797,82768874333
6800110000000008560157;11,609602657375;17780;12568;74;65;235,756999607;34,7872154883664
6800110000000010820932;18,9895237763723;5747;3693;819;762;559,544720025;860,545693594786
6800110000000011950221;17,3252379048438;15458;10296;4;11;384,4825291;466,087160830671
6800110000000013320107;7,96846154378011;13169;9218;0;1;118,579807754;272,361565603774
6800110000000013320111;4,4589552283287;14342;9916;0;2;57,9823021221;185,428680216877
6800110000000014110464;12,6233644485474;9535;6468;154;122;876,196749161;247,50465145429
6800110000000001890110;40,1794121966642;2616;1709;286;336;2729,91730088;3254,98687567241
6800110000000001900423;28,9279286549972;10930;7348;116;91;148,095119703;404,188693201538
6800110000000004230134;25,0858066266583;13995;9557;534;490;318,905828627;368,6152904469
6800110000000004750171;18,0431159561959;14888;10292;412;382;98,0354089022;182,412055461204
6800110000000006360405;10,1041177469141;11762;8507;4;3;79,6993230128;86,9052593848267
6800110000000010620209;3,64625005125999;11399;8083;7;14;46,4784098483;318,477162416528
6800110000000011000134;33,4590907313607;5235;3403;112;200;988,339604958;407,86629212407
6800110000000011940662;29,7455055740442;6074;3757;1172;830;878,721287045;657,689064533585
6800110000000012430627;5,50636369166049;4166;2678;23;24;574,546086886;759,443540907535
6800110000000012380708;2,65724640242432;11816;9006;0;4;28,2048262802;946,824959834607
6800110000000013300305;8,59307691833148;8783;6096;5;11;26,4849736874;359,532697521516
6800110000000014100364;21,7965001493692;10536;7326;35;30;260,530479211;275,187910897816
6800110000000002030132;28,5591124953511;13458;9185;145;112;557,304600338;323,307030447364
6800110000000002030305;27,0480314624591;14814;10268;135;81;336,141006857;160,333872130801
6800110000000002030533;33,9665197785205;15610;10787;98;68;145,781825057;166,627102562312
6800110000000003070311;15,1373782481962;15617;10503;6;16;188,96924211;63,4620736109176
6800110000000006360507;4,68765438118099;11506;8230;6;4;137,558011346;131,06909313485
6800110000000008610310;20,815454177423;11982;8173;144;146;220,307452611;64,7933262492581
6800110000000013190303;8,84223281208751;16411;10986;6;11;140,743914134;253,264815666517
6800110000000013150304;6,827710927969;17377;11650;9;9;35,5813529316;229,138332402651
6800110000000014110460;22,474999594061;7283;4892;230;204;1042,83387614;299,61592304303
6800110000000015020174;15,4255814441415;3151;2034;87;101;582,87506748;747,969175070118
6800110000000001900441;47,3344960933508;11336;7635;141;122;354,699413424;494,116216961752
6800110000000002030124;25,6263030806989;14036;9556;162;128;512,629027872;312,770544422167
6800110000000005270225;9,18417709839495;9231;6355;5;5;461,235270333;114,337287417914
6800110000000008560116;18,491971175601;13526;9414;140;132;186,476853617;121,972614802766
6800110000000011000207;21,7500000130047;7167;4632;16;10;440,504343814;287,706667273445
6800110000000014100134;20,5453705252321;12797;8820;25;24;373,957008911;99,5723884697135
6800110000000015020808;52,715493830157;5332;3434;199;199;206,091141222;348,389887072957
6800110000000001020633;62,9717054311619;13312;8659;103;102;323,293642143;554,56703496086
6800110000000001900136;18,6599286820026;16870;11542;77;51;289,265015137;75,0902989381682
6800110000000002780110;27,7065839482924;14509;10061;106;73;62,3514161722;99,6645459807959
6800110000000005280302;6,80320512331449;10659;7245;28;34;168,041943064;233,631998667761
6800110000000006920205;5,1521126855637;11614;8094;22;16;141,081250514;350,940859538532
6800110000000011950325;7,31217381954193;17980;11910;14;6;201,099420821;379,66201049304
6800110000000011940711;38,8664944473001;14355;9422;2013;1232;384,947229758;355,892990073398
6800110000000011940714;32,5066129751306;14252;9303;2083;1325;427,897145798;354,525937732948
6800110000000011960209;8,30964916473941;6659;4467;3;11;894,668741002;949,994712370098
6800110000000012480102;8,93055563944357;5952;4380;3;2;29,0123780366;178,730142138483
6800110000000013300304;5,97857143038086;10892;7547;5;13;57,2995144694;273,418441603797
6800110000000010620204;4,35937500223517;11054;7945;6;11;330,529656409;173,110064830929
6800110000000008610211;15,48952391176;11587;8041;47;47;133,69624182;147,345224933016
6800110000000010620412;6,91043966419094;10404;7155;41;47;354,364461339;354,557460548827
6800110000000015020210;58,6846146950355;592;410;68;85;745,612841379;671,101701920314
6800110000000001020628;37,4409087228053;13572;8829;103;102;352,75442265;502,359481342728
6800110000000002770136;34,7403695901235;10901;7260;191;151;461,639418206;258,007018702901
6800110000000002800807;35,3228073259543;10632;7279;443;258;54,9942069406;285,665262768806
6800110000000005280210;10,8680724580604;12530;8605;32;43;104,591388352;234,012421880157
6800110000000008610127;28,8868644075879;13348;9253;121;117;37,4554930523;167,669066981452
6800110000000011940681;30,7479377063279;6563;4073;1249;886;851,377428022;634,81048328613
6800110000000012370211;2,18749999500472;15558;11245;10;11;65,3986456591;250,165205985146
6800110000000013330203;2,71428569686877;19454;13674;4;6;48,6681910177;579,411069505808
6800110000000015020414;40,8425532300422;2111;1281;35;251;1077,24371293;317,25533249606
6800110000000001020703;23,4869228794025;14725;9887;73;49;207,02953133;413,923524178921
6800110000000001880207;34,8134612058982;7232;4671;207;245;221,010557675;123,016680607559
6800110000000002780201;21,985349006431;13929;9652;103;71;46,1049147599;177,958782598822
6800110000000002800510;29,7386635508132;14520;10035;261;143;210,651795597;203,689124497275
6800110000000004230313;16,5546728974191;14072;9685;206;210;98,5620743059;128,698615664307
6800110000000004710103;17,4642202799473;14776;10189;162;159;58,0272056217;108,317471198345
6800110000000010820651;35,1124134415183;13686;9007;1109;502;299,533127537;162,257307078481
6800110000000012680115;2,22894736497026;2935;2104;1;1;348,369337812;1055,84000658768
6800110000000014110436;21,4512988468269;7074;4774;159;121;1033,28678058;293,517523129861
6800110000000002760203;60,3868405756197;1720;1137;283;244;666,221654274;665,91912618659
6800110000000003050228;18,2666666984558;4511;2988;9;13;100,834682379;139,695543312819
6800110000000004230302;16,2132480266767;13527;9303;146;167;267,342038478;88,0427212078725
6800110000000008560128;10,8162279602206;17229;12160;68;52;265,142970082;144,362324882315
6800110000000008560154;44,7217756952009;17375;12272;65;51;267,869385744;89,3845318724094
6800110000000011950216;11,4190907169472;16893;11322;4;12;268,839691244;370,672188779933
6800110000000012390156;2,2437499811252;4889;3599;3;2;73,182464069;1158,5632866735
6800110000000013120203;11,6090277670365;11863;8326;6;7;287,430315348;146,039284669216
6800110000000001880414;30,8229167064031;6284;4064;206;244;378,701866502;228,868138153509
6800110000000002030131;38,2564523406842;14767;10051;146;114;542,643509063;298,694309751477
6800110000000007540301;8,08769249618053;14890;10054;9;12;229,39662364;266,671077544779
6800110000000009440212;23,0633724893248;12322;8415;8;5;244,291839944;206,570210083909
6800110000000009440304;19,1457142668111;9199;6321;5;6;343,772010595;578,142836451598
6800110000000010640204;8,0243244211416;10930;7688;6;7;238,792969005;406,240550711646
6800110000000010640210;7,78896085550259;11414;7959;9;12;171,625534845;401,720107046535
6800110000000010820123;1,96756756305695;11588;8323;5;9;259,114723397;170,326777074085
6800110000000012430435;12,9683674849114;3996;2564;23;23;665,635754782;839,459911311385
6800110000000001900305;27,3586957802684;13439;9039;365;177;244,921545943;333,172191154771
6800110000000005670119;3,47636363289573;5015;3450;3;5;71,8922442011;401,80777367986
6800110000000006510131;5,02575762344129;4583;3223;5;4;433,702987786;367,62864639344
6800110000000008560306;7,30602409825268;17888;12564;104;93;278,882542516;107,123023134723
6800110000000010820856;34,0674410573272;11571;7423;1872;1254;482,129466831;671,573590703602
6800110000000013130306;2,43417717035435;15728;11675;2;6;45,7302240691;521,37954708128
6800110000000013340114;4,00555555894971;20190;13706;3;9;144,439183206;288,860492663965
6800110000000014110266;20,4028451248882;13494;9293;43;39;390,549397671;220,12161636738
6800110000000004740152;39,8842849356788;4596;3116;148;120;466,021273999;655,564725167191
6800110000000005670228;6,56615374088287;6440;4414;5;7;149,519490616;296,405721713142
6800110000000011000144;12,2686666758855;10869;6960;16;10;389,697380983;110,861283451746
6800110000000012430403;5,41724143280037;5313;3453;23;24;670,690491145;887,09858135992
6800110000000012380705;1,37954545675805;13748;10498;2;6;37,6261125939;770,81969845371
6800110000000013130202;1,68292683471994;15764;11428;3;5;26,1585172911;593,672245567065
6800110000000002850702;10,625;157;109;5;6;136,119779835;127,192078246498
6800110000000003200309;22,7049996182323;5654;3920;7;9;329,806153876;541,019991043765
6800110000000010820405;7,20384612994698;13274;9013;517;151;238,000671643;85,8108106634233
6800110000000003310105;6,58388892213504;11907;8082;5;9;128,468730861;467,517728201521
6800110000000005700127;9,84437478929758;11953;8197;31;48;114,60654897;324,729901478512
6800110000000006360107;5,44226196372793;12776;9184;6;7;90,7100054802;349,927631610913
6800110000000006360613;26,0300007600337;10324;7163;5;5;277,424247193;329,650073029638
6800110000000007980102;10,9906250759959;7319;4939;1;1;838,892403586;266,061995662326
6800110000000007980115;20,727272308234;6353;4259;1;2;721,377898628;157,688280345872
6800110000000010820903;19,4356616963358;7432;4849;1038;817;367,524324408;702,891306167759
6800110000000013160114;5,98787876211032;13533;9127;6;15;122,202969635;65,9231755896517
6800110000000015020726;19,9370968514873;3500;2303;504;304;856,906835599;1233,59310306783
6800110000000001880202;43,9731715248852;7825;5061;212;246;128,58497512;130,538539453774
6800110000000003050218;39,2318174188787;407;269;11;14;593,205891056;657,588220664256
6800110000000002780114;35,7060546521097;15795;10962;118;82;94,8662952054;40,8369420259405
6800110000000002800608;21,4275230048993;12948;8935;350;201;203,279118174;290,806169018118
6800110000000004230305;19,6444028793876;14230;9787;365;345;145,772100731;113,512548925382
6800110000000005260124;26,7153850396474;4814;3430;19;26;560,700241413;351,738846095254
6800110000000005290206;7,08720928014711;9580;6503;36;50;177,730245148;239,121757142961
6800110000000007980247;29,4566671053569;1152;740;31;62;1981,64346838;2267,21279994528
6800110000000010820509;7,15000001495254;14590;9862;540;164;87,6928487458;250,772668461571
6800110000000011000223;11,9432584020529;11049;7136;50;29;284,935821427;156,001888942177
6800110000000011960216;9,67636363127015;6510;4365;2;2;890,662620902;823,910980697801
6800110000000015020259;15,8158536916826;9127;5955;823;553;449,687321487;1050,27908643633
6800110000000001880237;36,4861846346604;7031;4540;207;244;225,135630404;225,50099547305
6800110000000001890133;54,7545447783037;2603;1702;283;334;2773,06278163;3342,96131260813
6800110000000001900148;16,8957141808101;12869;8715;134;93;261,15904613;225,26171500699
6800110000000002780104;31,0982452149977;14415;10008;113;78;79,7888112114;168,982649026611
6800110000000003060111;15,9283536919733;12613;8518;140;125;327,736008111;226,445852451053
6800110000000004230168;56,1544436807986;12887;8767;512;469;273,809169859;272,948288506487
6800110000000007420526;6,8028846096534;18453;12965;50;33;236,274398715;124,175087076712
6800110000000010820411;11,2606194828991;14016;9470;540;164;140,614845371;192,200599941447
6800110000000011960118;14,4633329495788;7372;4944;3;6;798,179102181;740,819972929521
6800110000000011940614;30,752840497277;6414;3991;1227;867;855,222852756;596,987601257621
6800110000000014100133;24,8542053855468;13888;9585;25;23;327,47651579;85,7175043191628
6800110000000014110471;21,297916457057;8530;5787;164;133;961,459869503;201,248442064343
6800110000000001010423;17,9451131273929;14811;10142;99;57;226,606812675;90,2226461461829
6800110000000001020625;42,2852720789207;13057;8477;105;106;310,222171613;502,696915891682
6800110000000003200405;7,95833325417092;15737;10591;5;7;102,730482551;366,628000517776
6800110000000004240206;19,8212766063974;6017;4349;9;15;110,451008398;405,199920468053
6800110000000006360210;3,29767441888188;12017;8711;5;5;168,808490009;230,210457116852
6800110000000007420825;4,48373493713787;18854;12694;12;15;231,333471752;284,047979899574
6800110000000010640217;2,08670886181578;12480;8861;6;9;288,983421396;316,529388478906
6800110000000001020905;37,8663051491198;11947;7646;23;16;693,986329503;166,940947916049
6800110000000001900205;27,0598637400841;14129;9488;193;65;67,4511298207;163,219387149806
6800110000000002030128;24,5557521824288;14607;9964;132;93;497,19728643;297,1655771634
6800110000000002030211;29,4555088241222;14935;10218;139;88;447,217673439;246,795792454062
6800110000000002760215;37,745122118694;1742;1119;312;231;733,859435691;599,573324997903
6800110000000002800601;27,9357142675491;13153;9112;161;114;139,713909977;237,957855279873
6800110000000015020118;18,042361109621;10203;6629;829;566;333,811973268;936,477824664771
6800110000000015020831;65,8523438535631;4523;2893;190;188;293,796696549;272,926204395108
6800110000000002030408;22,4475001591903;16452;11436;136;82;218,262295164;120,615397447297
6800110000000002850430;16,3147259656697;9821;6660;443;240;228,751404148;244,792849958132
6800110000000003070202;21,2652175400568;13383;9044;8;19;101,062644928;104,662784398467
6800110000000008610202;13,4324562280324;13332;9267;95;89;42,1266416053;221,072320101358
6800110000000011940679;44,7416054167017;10072;6435;1628;1089;680,614419122;464,532752622687
6800110000000013190310;9,70510194678696;9670;6758;6;9;166,654273076;147,220509804624
6800110000000013330204;2,66666666956411;17906;12545;2;4;84,7971321202;491,52864647216
6800110000000014100103;14,1417473467808;11262;7787;17;20;513,338339874;242,868156988587
6800110000000001020909;28,5305827798195;12554;8011;44;35;584,496652413;298,244040300883
6800110000000004240121;33,5845744508378;9790;6618;47;68;182,714662641;183,317773578377
6800110000000004750125;15,4325688038397;7816;5312;332;287;415,435814286;443,483607577353
6800110000000007980112;22,1472225454119;6947;4640;1;2;688,373718686;185,632389175323
6800110000000010820806;20,1253085658874;11503;7557;1588;1019;195,797263116;515,321144348135
6800110000000012470204;4,144444346014;9463;6896;4;3;36,2495198109;332,471863439229
6800110000000013330201;2,16643834573357;19829;13794;6;8;69,3585406977;489,080909426442
6800110000000014110406;20,016000161171;8586;5839;161;126;935,222941943;158,342524431143
6800110000000014110140;35,9785177451593;13547;9252;135;108;545,739196714;285,635139048935
6800110000000015020503;36,2377046288037;8953;5768;622;462;142,063432263;627,761614176637
6800110000000001020906;32,2405552493201;11843;7569;24;17;714,682963185;171,945530771942
6800110000000003040206;15,9733332588559;8801;5843;88;96;267,155329816;52,9398598887737
6800110000000005700244;5,46388885489217;7675;5293;6;20;205,742681181;314,300647797647
6800110000000012460104;2,03985507851062;7825;5935;3;3;28,7865830068;554,263942084041
6800110000000013300601;35,7515143445044;2824;1858;2;7;190,892181466;346,088793564122
6800110000000014110315;36,9615079107739;11360;7746;174;143;776,95955016;24,4719166437197
6800110000000015020822;29,9778409844095;6573;4240;404;325;255,813112292;488,370490084039
6800110000000001890108;39,9367651378407;2616;1709;286;336;2709,20967395;3250,3447393609
6800110000000002780313;39,7911764453439;14210;9904;146;79;323,283638533;52,099121846016
6800110000000009870103;4,96636365110224;7765;5436;6;9;274,164076009;214,087370056002
6800110000000010820505;10,0070093605563;14635;9990;365;107;101,546071027;312,609430865541
6800110000000002780604;31,4589357650026;14999;10253;141;106;455,930102298;215,330610476806
6800110000000002800308;28,1218144460995;14788;10274;151;90;167,449823321;123,747020956304
6800110000000002800709;28,81888312355;11579;7980;399;223;103,454363969;293,915166526721
6800110000000002850112;24,1399082568807;7314;4880;424;223;443,688288594;105,060421860164
6800110000000006360506;7,87352922523723;11545;8179;5;5;105,313423451;102,630682979796
6800110000000009810114;10,0895061629054;9143;6199;3;3;335,310282256;290,679057167027
6800110000000011000420;30,8999996334314;4664;3005;112;200;1041,1665013;518,502711643255
6800110000000011960504;7,5035714235689;6560;4398;2;13;958,461887603;882,218852333254
6800110000000012380212;2,17361111669905;15060;11255;2;7;38,7985844134;777,619821120693
6800110000000012930119;9,91794871443357;11973;7942;6;5;77,4230357732;511,745431215624
6800110000000014110243;31,8924460316734;14612;9990;117;92;521,291182026;289,566285575965
6800110000000015010140;20,0600001454353;618;392;20;7;482,937274814;526,199110197389
6800110000000005670112;8,54017837984221;5257;3625;3;5;91,6996704395;393,923140982531
6800110000000007420703;4,83248174495071;19811;13744;24;23;346,309708926;323,02428679594
6800110000000007420832;2,8406249968335;18670;12588;13;18;334,428845838;422,986743420267
6800110000000008610306;39,1646010195259;10875;7461;144;146;327,601193138;234,720438178813
6800110000000009630115;6,90483870813924;11733;8042;7;6;41,4107607293;157,262421822278
6800110000000011000413;36,9349999845028;4167;2666;110;199;1168,70809776;640,234066378645
6800110000000015020258;33,9275862214894;8256;5374;827;537;502,593680745;1101,1094630497
6800110000000015020509;23,1615081032117;9276;6002;736;491;287,278589592;751,883767807133
6800110000000002800710;30,7331456254038;11018;7573;432;254;81,0365990092;318,377180324137
6800110000000004180435;15,8981251433492;6244;4436;8;9;9,46314792195;201,383068360289
6800110000000004240205;14,8928572484425;3706;2680;12;14;39,9283927003;331,606232482292
6800110000000006580402;11,7112359675799;10927;7585;39;38;230,462722862;216,76302854026
6800110000000011950421;9,05736849747206;13026;8753;189;68;309,758019825;273,863317999433
6800110000000012370304;5,25597005326356;10304;7831;5;4;43,5354134043;375,848519856105
6800110000000012460103;1,79558823564473;7808;5951;3;3;18,6818168046;529,386420190637
6800110000000013150206;6,33301880449619;10228;6939;7;3;247,533589986;296,350302118455
6800110000000013350208;2,76913582772752;15399;10992;9;11;75,1543040355;346,523122493011
6800110000000001020109;14,1462405902102;15052;10109;139;80;176,542854532;521,494480106382
6800110000000011000411;36,4962492406368;4167;2666;110;199;1217,81714937;687,527578707682
6800110000000010820647;13,9648148268461;14350;9461;1450;687;186,853454326;237,222195910985
6800110000000001020830;28,9984540226533;9778;6288;72;80;377,191951297;304,835404824357
6800110000000002030403;30,209386560652;16259;11303;142;86;284,259290116;191,269576228444
6800110000000004210108;11,476829271491;4685;3310;9;11;240,528522099;344,419669439974
6800110000000006510124;5,96612900495529;7313;4859;7;8;462,672528586;363,235403544085
6800110000000005670213;9,32635143157598;7649;5254;6;7;225,618246751;187,288713536358
6800110000000008610321;14,368548297113;11856;8157;147;149;209,181185415;169,352894244122
6800110000000011000214;21,1329541301185;9671;6277;81;48;272,223416126;219,059164247563
6800110000000010820841;51,3754083061479;13948;9178;1837;1044;198,011518078;480,134269565957
6800110000000011940818;48,7445720831553;8534;5387;1451;1028;731,974323448;707,762226450292
6800110000000013160209;17,3433336964675;15018;10008;6;14;120,19973739;147,870276163562
6800110000000001880352;25,3614581252138;7805;5154;99;92;315,154113806;584,572594171156
6800110000000002850213;25,2170138193501;11206;7559;426;217;354,737710653;311,803057177136
6800110000000008610109;13,9511536763265;12289;8506;150;145;166,197353221;119,941008141258
6800110000000011960213;10,5473214371928;6586;4415;3;11;932,334497127;923,12743301669
6800110000000012370406;3,98876403523295;13518;9890;5;4;126,121890724;124,388184771269
6800110000000012430240;2,89000000754992;4492;2940;9;12;582,730822502;214,306851163391
6800110000000013170103;13,1198793980012;10481;7174;6;16;93,5981810348;125,674132888326
6800110000000013160109;13,8576922888284;14448;9395;10;19;232,961611015;326,517000384011
6800110000000002760105;28,2243169103164;12765;8810;90;61;170,222114556;144,874565728744
6800110000000002770134;38,648733772809;12589;8410;199;155;506,901579033;318,362611075386
6800110000000002030536;63,9760330097734;16353;11320;131;86;182,453168644;149,465712239042
6800110000000006360110;4,39500005125999;6745;4788;4;6;170,016508766;367,408134737467
6800110000000007980205;20,0017854656492;6157;4092;1;2;566,407358858;340,562220594849
6800110000000010820227;9,30759494176394;8648;5873;492;133;384,628363537;137,101692619363
6800110000000011000103;23,6618640422821;9023;5754;16;10;482,526145732;195,264930388947
6800110000000011940656;16,3857558743898;13577;8992;1685;940;417,463830486;225,121396530189
6800110000000013170203;15,7090365024934;9739;6706;5;16;150,541088678;181,898390242352
6800110000000013190203;8,18431366191191;10943;7540;8;12;106,92897785;96,5113566130049
6800110000000003200108;7,99059396657613;14942;10128;9;9;134,593503601;375,526410257233
6800110000000005270410;13,5844825602126;11831;8156;9;8;475,150779018;98,5491225246975
6800110000000010620414;10,077777790361;9798;6750;40;46;363,020406351;302,217188215674
6800110000000011940538;8,95724139686289;18275;12221;834;316;193,524782238;160,354429981887
6800110000000013150302;4,41093751229346;13162;8932;8;5;98,1916148885;380,182248625051
6800110000000013160206;15,8544117361307;15645;10283;8;20;197,751665232;314,038904939546
6800110000000001010122;26,4668416600478;10177;6911;137;78;127,929404855;639,448857318592
6800110000000002760146;15,7179486833067;8626;5836;261;168;341,541223326;151,071235082542
6800110000000002780101;18,5296804458583;13879;9641;109;75;75,311381878;194,889852301988
6800110000000002800420;36,2372045336176;14380;9713;189;150;407,483171153;320,971563197826
6800110000000004180126;23,1892856870379;4430;3161;7;9;351,401937771;265,912779620057
6800110000000006360207;2,53483145868175;14900;10733;9;10;112,988299637;246,297448605328
6800110000000007420213;5,42006367520922;18411;12730;28;22;306,655754073;422,485719441668
6800110000000007970140;7,54692315138303;9980;6602;1;0;422,031096386;113,05022181981
6800110000000010820510;9,11393449028007;15516;10494;553;170;29,0987349846;315,811811552525
6800110000000010820819;26,0098594544639;8316;5346;1318;1025;543,560303436;746,016529333438
6800110000000010820910;36,4490003323555;5315;3411;744;712;582,604890811;862,82962360748
6800110000000012470106;4,65952378724303;11938;8652;4;3;102,033051379;207,069911454623
6800110000000013160106;7,08296710842258;15046;9891;10;19;257,62555809;219,682753283832
6800110000000003200409;7,734302139906;17912;12070;4;6;177,05269614;239,201541746218
6800110000000005270202;12,9172412938085;12271;8491;11;7;444,353680574;289,704056537131
6800110000000006920107;12,9404760215964;9494;6602;4;4;273,11062391;345,751716713813
6800110000000006570110;20,6154937178526;9693;6837;17;14;58,6376401902;265,341647681433
6800110000000007420142;3,61039999711514;23147;15926;16;19;267,963012185;178,298751872429
6800110000000007420417;3,84454544322057;13543;9048;9;12;478,365714199;518,252564278087
6800110000000008560305;7,24018404820214;17327;12135;100;92;278,289910625;86,3899705660997
6800110000000009440238;24,7241383256583;13301;8986;7;5;212,041862928;247,251723030267
6800110000000012470201;1,94121621428309;10180;7587;4;3;44,2047204183;441,260535186077
6800110000000013120304;1,82291667297896;12902;9202;2;4;203,333075263;101,832403915889
6800110000000013130207;1,56705882908667;14123;10337;3;6;29,350202826;365,252044014145
6800110000000014100342;24,8457746279072;8334;5810;32;29;355,268206033;168,290044541614
6800110000000015020828;27,3860216294566;7098;4563;534;381;299,834997062;598,407874249194
6800110000000001020636;42,3644531527534;14005;9197;94;90;241,586602191;501,592642705635
6800110000000001880445;40,8028176938984;6246;4035;206;244;392,695783495;257,382064213619
6800110000000002800210;26,1482856750488;12144;8226;419;218;189,370564108;77,3395483053385
6800110000000003310108;18,3891023878868;10991;7409;4;10;33,7973988258;550,064221530555
6800110000000005290204;7,39084501837341;3711;2504;10;13;106,098072251;346,427691078446
6800110000000008610314;13,4611608258315;11491;7821;144;146;227,572255398;140,321209972757
6800110000000010820120;2,31818181493066;8773;6285;8;7;49,6075118223;219,95470367319
6800110000000012380615;1,7672131100639;4986;3684;3;2;25,4479992165;430,704642598281
6800110000000013340204;4,82132355485331;16189;10860;4;14;133,529148169;303,793571252797
6800110000000015020252;55,1583318412304;3382;2224;521;326;828,088129411;1136,00308931106
6800110000000011940541;8,72557251758248;16030;10693;717;259;140,581097925;253,106745459457
6800110000000012380307;3,49461541336316;10110;7672;0;4;64,0246035007;937,140369040372
6800110000000001020202;13,4952897368998;13899;9496;175;107;211,769584228;438,747561724952
6800110000000002030601;33,8163323965504;14429;9807;182;145;520,033932269;386,398765787035
6800110000000005260110;14,8466667970022;5907;4175;22;28;603,405042736;496,726123262428
6800110000000010620625;4,71474364629159;8689;6000;18;22;288,8801964;458,584226390766
6800110000000011940207;13,6329268105631;16081;10780;709;249;170,723539514;123,99258829394
6800110000000011940725;31,5980120660229;12390;7967;1854;1198;571,305805535;508,170013409048
6800110000000015020156;37,7861705942357;2437;1487;88;207;724,930817056;590,164870145615
6800110000000002030604;22,8952973833179;13641;9286;157;127;542,004091844;383,065018632618
6800110000000003040201;18,9382881044268;9152;6081;87;92;306,276483456;81,2747186663524
6800110000000003070106;16,3522469300902;11451;7723;27;29;230,52578849;277,92004823617
6800110000000004750134;19,7091742218088;7492;5082;412;350;511,273350795;488,616514012664
6800110000000007420713;5,21849314848038;19345;13402;27;24;301,428958006;377,382977692484
6800110000000008610143;24,1088503182462;12446;8555;144;129;159,51265051;177,756840096045
6800110000000014110457;21,4268594852164;10580;7205;171;139;852,35250651;97,3825301587378
6800110000000015020510;28,5088706564519;9199;5973;753;476;306,164589112;787,868306133706
6800110000000001020411;16,4941177157795;12448;8468;105;62;31,8869955098;376,089591534253
6800110000000002760213;52,2581387675086;1833;1178;320;244;681,641497683;544,648247110841
6800110000000008560144;25,6081757290558;16232;11350;144;121;191,851751315;127,67623921484
6800110000000008560211;13,0904908088819;17212;12022;127;113;345,632523412;219,881824039771
6800110000000010820307;4,65125005021691;11940;8519;6;5;343,248263704;357,887412392309
6800110000000015020221;28,0945052930287;5957;3902;766;481;584,144899147;1159,66079073168
6800110000000002850425;40,3176281696711;10616;7220;443;238;160,428359774;269,865629750049
6800110000000004210406;9,23081391772559;5017;3480;16;20;425,361801351;220,264099105871
6800110000000007980215;33,2187503874302;1301;831;50;99;2079,64064224;2402,25688087985
6800110000000007980303;5,1322916696469;6794;4564;1;1;748,385251553;360,787178442137
6800110000000009870208;3,764130409645;6357;4473;2;7;450,090625605;462,580039172239
6800110000000010620628;2,53827160817605;9714;6767;16;19;227,518732073;562,308659070511
6800110000000011940552;15,0451220177659;17288;11520;1121;440;319,250358574;103,844672579223
6800110000000012430413;8,71226420562785;5273;3436;23;24;767,633478824;831,116935461977
6800110000000013350203;7,95393277227544;15345;10856;9;12;132,08025963;302,040476947248
6800110000000015020311;30,6500003012744;1921;1152;48;212;1093,36414425;621,563811011955
6800110000000002850431;49,3186319836919;11162;7578;446;241;186,0797362;272,949105267208
6800110000000003060104;29,7585495765963;15247;10334;111;75;450,437449154;194,33892503576
6800110000000010620201;5,17746483943832;10449;7461;8;13;210,546279369;268,981411204545
6800110000000010620314;3,98661974198382;10422;7309;7;10;362,504582024;235,029279639256
6800110000000010620415;4,33678162988575;9708;6709;18;22;327,727168416;332,393379315189
6800110000000003040103;21,3666668679979;7543;5009;74;83;350,96640905;173,908197398413
6800110000000004230171;43,8607142737934;12160;8267;490;442;249,243778712;218,831647741639
6800110000000006580406;6,2367647000972;9410;6592;12;16;399,857978391;185,113516122994
6800110000000007530103;8,6602271866392;7446;5112;11;16;437,046054881;479,553021531829
